sentence,sentence_type
Je veux trouver un trajet de Montreuil-sur-Ille à Herbitzheim R. Hambach,from_to
Je veux trouver un trajet de Bouxwiller-Schattenmann à Moûtiers-Salins-Brides,from_to
Je veux trouver un trajet de Reims à Saint-Just-SNCF,from_to
Je veux trouver un trajet de Salbris à Mazamet,from_to
Je veux trouver un trajet de Bricon(la Poste) à Molsheim,from_to
Je veux trouver un trajet de Bitche-Quartier-Driant à Mirecourt (Lycée Agric),from_to
Je veux trouver un trajet de Lyon-Part-Dieu-Gare-Rou à Toulon,from_to
Je veux trouver un trajet de Krimmeri-Meinau à Nort-sur-Erdre,from_to
Je veux trouver un trajet de Dives-Cabourg à Longwy,from_to
Je veux trouver un trajet de Annemasse à Evian-les-Bains,from_to
Je veux trouver un trajet de Entzheim-Aéroport à Clelles-Mairie,from_to
Je veux trouver un trajet de Châteauroux-L-Giraudoux à Auxerre-Saint-Gervais,from_to
Je veux trouver un trajet de Courtrai/Kortrijk à Saint-Aignan-Lep,from_to
Je veux trouver un trajet de Le Buisson à Flers,from_to
Je veux trouver un trajet de Charmes (Vosges) à Forbach,from_to
Je veux trouver un trajet de Toul à Verdun,from_to
Je veux trouver un trajet de Clion-sur-Indre à Bayel-Eglise,from_to
Je veux trouver un trajet de Urcay-Hotel-du-Lyon-d'O à Creil,from_to
Je veux trouver un trajet de L'Arbresle à Issoudun-Place-de-la-G.,from_to
Je veux trouver un trajet de Chauffailles-Gambetta à Marvejols,from_to
Je veux trouver un trajet de Nevers-Le-Banlay à Marseille-Blancarde,from_to
Je veux trouver un trajet de Châteaudun-LEP-Paulsen à St Christophe / Nais C.,from_to
Je veux trouver un trajet de Châlons-en-Champagne à Laissac-Foirail,from_to
Je veux trouver un trajet de Objat à Saint-Pierre-le-Moûtier,from_to
Je veux trouver un trajet de Mouchard à Clamecy,from_to
Je veux trouver un trajet de Pontorson-Mt-Saint-Michel à Montmélian,from_to
Je veux trouver un trajet de Brioude-Lycée-Lafayette à Morez Lycée,from_to
Je veux trouver un trajet de Hirson à Saint-Emilion,from_to
Je veux trouver un trajet de Modane à Sisteron,from_to
Je veux trouver un trajet de Pontarlier à Vernon-Giverny,from_to
Je veux trouver un trajet de Montauban-de-Bretagne à Champagne-Ardenne,from_to
Je veux trouver un trajet de Travers à Châteaudun-LEP-Paulsen,from_to
Je veux trouver un trajet de Saint-Malo à Vierzon-Médiathèque,from_to
Je veux trouver un trajet de Cholet à Revigny,from_to
Je veux trouver un trajet de Cavaillon à Saint-Junien,from_to
Je veux trouver un trajet de Felletin-Gare à Montchanin,from_to
Je veux trouver un trajet de Marvejols à Rue,from_to
Je veux trouver un trajet de Saint-Claude à Egletons,from_to
Je veux trouver un trajet de Epernay à Riquewihr-Poste,from_to
Je veux trouver un trajet de Lunéville à Tournai,from_to
Je veux trouver un trajet de Brive-la-Gaillarde à Vézelise Beauregard,from_to
Je veux trouver un trajet de Lyon-Saint-Paul-la-Feuilée à Metzeral,from_to
Je veux trouver un trajet de Mont-de-Marsan à Fécamp,from_to
Je veux trouver un trajet de Rémilly à Coutances,from_to
Je veux trouver un trajet de Sète à Lannion,from_to
Je veux trouver un trajet de Rives à Miramas,from_to
Je veux trouver un trajet de Cernay-(Lycée) à Audun-le-Roman,from_to
Je veux trouver un trajet de Comines (France) à Cavaillon,from_to
Je veux trouver un trajet de L'Aigle à Cahors,from_to
Je veux trouver un trajet de Neuwiller-R.-Bouxwiller à Brou,from_to
Je veux trouver un trajet de Herrlisheim (Bas-Rhin) à Marseille-Blancarde,from_to
Je veux trouver un trajet de Epierre-Saint-Léger à Genève,from_to
Je veux trouver un trajet de Tulle à Pau,from_to
Je veux trouver un trajet de Monsempron-Libos à Vierzon-Médiathèque,from_to
Je veux trouver un trajet de Lutterbach Tram-train à Munster,from_to
Je veux trouver un trajet de Lourdes à Coppet,from_to
Je veux trouver un trajet de Vallorcine à Châteaubriant,from_to
Je veux trouver un trajet de Langon à Pontarlier,from_to
Je veux trouver un trajet de Paris-Saint-Lazare à Fismes,from_to
Je veux trouver un trajet de Riom_Es_M_la_Poste. à Paris Gare du Nord,from_to
Je veux trouver un trajet de Saint-Georges-d'Aurac à Ambert,from_to
Je veux trouver un trajet de Carnoules à Luneville-LP,from_to
Je veux trouver un trajet de Avallon à Offenburg,from_to
Je veux trouver un trajet de Bouzonville à Saint-Martin-d'Hères,from_to
Je veux trouver un trajet de Blois-Chambord à Cluses (Hte-Savoie),from_to
Je veux trouver un trajet de Nogent-sur-Seine à Pont-de-Beauvoisin,from_to
Je veux trouver un trajet de Laon-Gare-Routière-Poma à Breil-sur-Roya,from_to
Je veux trouver un trajet de Caen à Morlaix,from_to
Je veux trouver un trajet de Delle à Quimper,from_to
Je veux trouver un trajet de La Bastide-Saint-Laurent à Laissac-Foirail,from_to
Je veux trouver un trajet de Châteauroux-Lycée-Agric à Bayel-Eglise,from_to
Je veux trouver un trajet de Arcachon à Château-Thierry,from_to
Je veux trouver un trajet de Dompierre-Halte-Rout. à Bréauté-Beuzeville,from_to
Je veux trouver un trajet de Gardanne à Cercy-la-Tour,from_to
Je veux trouver un trajet de Colmar à Dijon-Ville,from_to
Je veux trouver un trajet de Saint-Jean-de-Maurienne-A. à Saint-Flour-Chaudes-Aigues,from_to
Je veux trouver un trajet de Corcieux Le Conti à Brignais,from_to
Je veux trouver un trajet de Bressuire à Frasne,from_to
Je veux trouver un trajet de Flers à Sarrebourg-Hôpital,from_to
Je veux trouver un trajet de Quimperlé à Ettendorf-Pl-de-L'ecol,from_to
Je veux trouver un trajet de Lichtenberg-(Eglise). à Lauterbourg,from_to
Je veux trouver un trajet de Sarrebourg-Hôpital à Pompadour,from_to
Je veux trouver un trajet de Ambert à Krimmeri-Meinau,from_to
Je veux trouver un trajet de Montbrison à Laroche-Migennes,from_to
Je veux trouver un trajet de Barenton-sur-Serre à Sarralbe,from_to
Je veux trouver un trajet de Bédarieux à Issoudun-Place-de-la-G.,from_to
Je veux trouver un trajet de Souillac à Privas-Cours-du-Palais,from_to
Je veux trouver un trajet de Hombourg (Chapelle) à Champagnole-PE-Victor,from_to
Je veux trouver un trajet de Alès à Plouaret-Trégor,from_to
Je veux trouver un trajet de Le-Verdon à Montchanin,from_to
Je veux trouver un trajet de Volvic à Diemeringen,from_to
Je veux trouver un trajet de Evian-les-Bains à Thonon-les-Bains,from_to
Je veux trouver un trajet de Elbeuf-Saint-Aubin à Delle,from_to
Je veux trouver un trajet de Carcassonne à Montargis-OT,from_to
Je veux trouver un trajet de Sedan-Place-Calonne à Givors-Ville,from_to
Je veux trouver un trajet de Privas-Cours-du-Palais à Lourdes,from_to
Je veux trouver un trajet de Ambérieu-en-Bugey à Rosporden,from_to
Je veux trouver un trajet de BarentonÂ Cel à Ste-Croix/Mines-Sq-de-G,from_to
Je veux trouver un trajet de Le-Blanc-Pl-du-Bateau à Sens,from_to
Je veux trouver un trajet de Dax à Saint-Pierre-de-Chandieu-R,from_to
Je veux trouver un trajet de Mirecourt à Sarrebourg (Place Math),from_to
Je veux trouver un trajet de Thiers à Bidos,from_to
Je veux trouver un trajet de Bourg-en-Bresse à Routot-Place-de-mairie,from_to
Je veux trouver un trajet de Saint-Marcellin à Saint-Brieuc,from_to
Je veux trouver un trajet de Mullheim-Baden-Bf à Ettendorf-Pl-de-L'ecol,from_to
Je veux trouver un trajet de Rethel à Bressuire,from_to
Je veux trouver un trajet de Montmédy à Hagondange,from_to
Je veux trouver un trajet de Château-Gaillard à Bourg-en-Bresse Gare R,from_to
Je veux trouver un trajet de Lamballe à Montmélian,from_to
Je veux trouver un trajet de Lauterbourg à Sedan-Place-Calonne,from_to
Je veux trouver un trajet de Quimper à Manosque-Gréoux,from_to
Je veux trouver un trajet de Albi-Ville à Saint-Emilion,from_to
Je veux trouver un trajet de Saint-Louis-57-Incliné à Verdun,from_to
Je veux trouver un trajet de Saint-Lô à Moûtiers-Salins-Brides,from_to
Je veux trouver un trajet de Saint-Emilion à Benfeld,from_to
Je veux trouver un trajet de Aubenas-Pl.-de-la-Paix à Montauban-de-Bretagne,from_to
Je veux trouver un trajet de Orléans à Sélestat,from_to
Je veux trouver un trajet de Bettembourg à Montargis-OT,from_to
Je veux trouver un trajet de Lyon-Part-Dieu à Communay-Stade,from_to
Je veux trouver un trajet de Luchon à Faubourg-d'Orléans,from_to
Je veux trouver un trajet de Communay-Stade à Saint-Dizier,from_to
Je veux trouver un trajet de La-Bresse (Pl Champtel) à L'Isle-Jourdain (Gers),from_to
Je veux trouver un trajet de Louhans à Hirson-Ecoles,from_to
Je veux trouver un trajet de Arras à Saint-Claude,from_to
Je veux trouver un trajet de Issoire-Lycée-Deville à Durtol-Nohanent,from_to
Je veux trouver un trajet de Rosporden à Clelles-Mens,from_to
Je veux trouver un trajet de Auch à Port-Bou,from_to
Je veux trouver un trajet de Aix-Gare-Routière à Le Lioran,from_to
Je veux trouver un trajet de Janzé à Troyes,from_to
Je veux trouver un trajet de Saint-Etienne-Châteaucreux à Thouars,from_to
Je veux trouver un trajet de Ussel à Aubagne,from_to
Je veux trouver un trajet de Le Lioran à Vierzon,from_to
Je veux trouver un trajet de Montbéliard-Ville à Mouscron / Moeskroen,from_to
Je veux trouver un trajet de Bourgoin-Jallieu à Verneuil-sur-Serre,from_to
Je veux trouver un trajet de Freiburg-Breisgau à Mâcon-Loché-TGV,from_to
Je veux trouver un trajet de Wingen-sur-Moder à Herbitzheim Mairie,from_to
Je veux trouver un trajet de Morcenx à Foix,from_to
Je veux trouver un trajet de Mulhouse-Gare-Centrale à Plouaret-Trégor,from_to
Je veux trouver un trajet de Biel à Gérardmer La Mauselaine,from_to
Je veux trouver un trajet de Aillevillers à Charleville-Mézières,from_to
Je veux trouver un trajet de Wissembourg à Saint-Sulpice (Tarn),from_to
Je veux trouver un trajet de Lunéville (Cité Scolai) à Moyen,from_to
Je veux trouver un trajet de St Pol sur Ternoise à Volvic,from_to
Je veux trouver un trajet de Mâcon-Ville à Pessac,from_to
Je veux trouver un trajet de Besançon-Franche-Comté à Toury,from_to
Je veux trouver un trajet de Chedde à Antibes,from_to
Je veux trouver un trajet de Pagny-sur-Moselle à Bar-sur-Aube,from_to
Je veux trouver un trajet de Libourne à Allamps-Esat,from_to
Je veux trouver un trajet de Ax-les-Thermes à Auch,from_to
Je veux trouver un trajet de Sens à Digoin,from_to
Je veux trouver un trajet de Nexon à Pont-Audemer-Gare-SNCF,from_to
Je veux trouver un trajet de Riom-Châtel-Guyon à Saint-Malo,from_to
Je veux trouver un trajet de Rennes à Sarrebourg-Abri-Phalsbo,from_to
Je veux trouver un trajet de Le Creusot à Cannes-la-Bocca,from_to
Je veux trouver un trajet de Epinal à Longuyon (Collège),from_to
Je veux trouver un trajet de La Bresse Le Lispach à Lapeyrouse(Puy-de-Dôme),from_to
Je veux trouver un trajet de Montauban-Ville-Bourbon à Gannat,from_to
Je veux trouver un trajet de Sélestat-(Schweisguth) à Le Havre,from_to
Je veux trouver un trajet de Saint-Jean-Pied-de-Port à Diemeringen,from_to
Je veux trouver un trajet de Villedieu (Gare) à Saint-André-le-Gaz,from_to
Je veux trouver un trajet de Nantes à Fécamp,from_to
Je veux trouver un trajet de Menton à Castres,from_to
Je veux trouver un trajet de Ettendorf-(Angle-Pont) à Marvejols Place Chayla,from_to
Je veux trouver un trajet de Sarlat à Carnoules,from_to
Je veux trouver un trajet de Sancerre-Porte-Cesar à Luxembourg,from_to
Je veux trouver un trajet de Font-Romeu-Odeillo-Via à Loches-Lycee-Saint-Denis,from_to
Je veux trouver un trajet de Cambo-les-Bains à Saint-Emilion,from_to
Je veux trouver un trajet de Saillat-Chassenon à Le Croisic,from_to
Je veux trouver un trajet de Châteaubriant à Luxembourg,from_to
Je veux trouver un trajet de Laqueuille à Ancizes-Saint-Georges-Bour,from_to
Je veux trouver un trajet de Montréjeau-Gourdan-Pol. à Arcachon,from_to
Je veux trouver un trajet de Cannes à Colmar,from_to
Je veux trouver un trajet de Latour de Carol à Albert,from_to
Je veux trouver un trajet de Surdon à Dunkerque,from_to
Je veux trouver un trajet de Plouaret-Trégor à Neuwiller-R.-Bouxwiller,from_to
Je veux trouver un trajet de Chamonix-Mont-Blanc à Objat,from_to
Je veux trouver un trajet de Auxerre-Saint-Gervais à Vernon-Giverny,from_to
Je veux trouver un trajet de Lunel à La Douzillère,from_to
Je veux trouver un trajet de Clamecy à Granville,from_to
Je veux trouver un trajet de Mons à Benfeld,from_to
Je veux trouver un trajet de Lamure-sur-Azergues à Decize,from_to
Je veux trouver un trajet de Albertville à Ribeauville-Gare-Routiè,from_to
Je veux trouver un trajet de Charleville-Mézières à Bouzonville,from_to
Je veux trouver un trajet de Cluses (Hte-Savoie) à Mauzé,from_to
Je veux trouver un trajet de Nort-sur-Erdre à Ste-Marie/-Ms-(-Théâtre,from_to
Je veux trouver un trajet de Pauillac à Coutances,from_to
Je veux trouver un trajet de Callac à Luneville-LP,from_to
Je veux trouver un trajet de Metz-Ville à Sarralbe Centre,from_to
Je veux trouver un trajet de Grenoble à Vif,from_to
Je veux trouver un trajet de Grenoble-Gare-Routière à Compiègne,from_to
Je veux trouver un trajet de Bouxwiller-Babenhausen à Saint-Sulpice (Tarn),from_to
Je veux trouver un trajet de Rambervillers à Bordeaux-Saint-Jean,from_to
Je veux trouver un trajet de Lannion à Thiers,from_to
Je veux trouver un trajet de Reignac-Bourg-Du-Fau à Saint-Mariens-Saint-Yzan,from_to
Je veux trouver un trajet de Sarrebourg à Is-sur-Tille,from_to
Je veux trouver un trajet de Liepvre-(-R.-GUTH-) à Chalon-sur-Saône,from_to
Je veux trouver un trajet de Saint-Aignan-Noyers à Loches,from_to
Je veux trouver un trajet de Saint-Jean-de-Bassel-Eglis à Saint-Jean-Pied-de-Port,from_to
Je veux trouver un trajet de Vire-Centre à Longwy,from_to
Je veux trouver un trajet de La Roche-sur-Yon à La Chaise-Dieu,from_to
Je veux trouver un trajet de Romilly-sur-Seine à Rémilly,from_to
Je veux trouver un trajet de Narbonne à Neussargues,from_to
Je veux trouver un trajet de Castelsarrasin à Mouscron / Moeskroen,from_to
Je veux trouver un trajet de Clelles-Mairie à Valence-TGV,from_to
Je veux trouver un trajet de Vitry-le-François à Neuilly-lès-Dijon,from_to
Je veux trouver un trajet de Vannes à Gannat,from_to
Je veux trouver un trajet de Millau à Saint-Jean-de-Maurienne-A.,from_to
Je veux trouver un trajet de Thionville à Auxonne,from_to
Je veux trouver un trajet de Saint-Etienne-Chtx GR à Lamballe,from_to
Je veux trouver un trajet de Veigné à Limeray,from_to
Je veux trouver un trajet de Neussargues à Vallorbe-Cff,from_to
Je veux trouver un trajet de Troyes à Chauffailles-Gambetta,from_to
Je veux trouver un trajet de Roanne-Gare-Routière à Clisson,from_to
Je veux trouver un trajet de Benfeld à Loudrefing,from_to
Je veux trouver un trajet de Langogne à Brioude-Lycée-Lafayette,from_to
Je veux trouver un trajet de Pont-de-Dore à St Quentin,from_to
Je veux trouver un trajet de Valenciennes à Durtol-Nohanent,from_to
Je veux trouver un trajet de Yvetot à Givors-Ville,from_to
Je veux trouver un trajet de Guingamp à Voves,from_to
Je veux trouver un trajet de Sucé-Sur-Erdre à Dijon-Porte-Neuve,from_to
Je veux trouver un trajet de Villefranche-Vernet-l.B à Loches-LEP,from_to
Je veux trouver un trajet de Villefranche-sur-Saône à Carcassonne,from_to
Je veux trouver un trajet de Douai à Nouan-le-Fuzelier,from_to
Je veux trouver un trajet de Rambervillers (11 Nov) à Fismes,from_to
Je veux trouver un trajet de Givet à Granville,from_to
Je veux trouver un trajet de Bar-le-Duc à Buswiller-Eglise,from_to
Je veux trouver un trajet de Rang du Fl. Verton Ber. à Souillac,from_to
Je veux trouver un trajet de Tarbes à Le-Mont-Dore-Gare,from_to
Je veux trouver un trajet de Rodez à La Brohinière,from_to
Je veux trouver un trajet de Coppet à Coppet,from_to
Je veux trouver un trajet de Lièpvre-(Rte-Vancelle) à Genève,from_to
Je veux trouver un trajet de Gannat à Biganos-Facture,from_to
Je veux trouver un trajet de Vierzon à Laon-Gare-Routière-Poma,from_to
Je veux trouver un trajet de Montivilliers à Ternay-Barbières,from_to
Je veux trouver un trajet de Diemeringen à La Chaise-Dieu,from_to
Je veux trouver un trajet de Sarrebourg-LP-Messmer à Pessac,from_to
Je veux trouver un trajet de Bort-les-Orgues à Saverne,from_to
Je veux trouver un trajet de Besançon-Viotte à Eguzon,from_to
Je veux trouver un trajet de Bresse-Claudel (la) à Libourne,from_to
Je veux trouver un trajet de Antibes à Herbitzheim R. Hambach,from_to
Je veux trouver un trajet de Abbeville à Dossenheim-(Mairie),from_to
Je veux trouver un trajet de Rolleville à Ussel,from_to
Je veux trouver un trajet de Liverdun à Brive-la-Gaillarde,from_to
Je veux trouver un trajet de Sarreguemines à Sathonay-Rillieux,from_to
Je veux trouver un trajet de Thouars à Loches-Lycee-Saint-Denis,from_to
Je veux trouver un trajet de Hendaye à Chambourg-Chopin,from_to
Je veux trouver un trajet de Vif à Sérézin,from_to
Je veux trouver un trajet de Delémont à Fismes,from_to
Je veux trouver un trajet de Saverne à Evian-les-Bains,from_to
Je veux trouver un trajet de Aix-en-Provence à Argentan,from_to
Je veux trouver un trajet de Saint-Aignan-Pl-Wilson à Saint-Denis-près-Martel,from_to
Je veux trouver un trajet de Bourges à Sarre-Union,from_to
Je veux trouver un trajet de Chaumont à Mauzé,from_to
Je veux trouver un trajet de Allamps-Esat à Château-Gaillard,from_to
Je veux trouver un trajet de Paimpol à Morlaix,from_to
Je veux trouver un trajet de Maubeuge à Carmaux,from_to
